IN_FID,NEAR_FID,NEAR_DIST,NEAR_DIST_KILOMETERS,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID_,scores_uni,scores_eng,country,city,y,x,spatial_re,id,tweet_id,text_,created_at,user_id,user_id_1,user_name,screen_nam,source
0,2145,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2145,0.26910224600,0.37426678800,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,877003,1170000000000000000.00000000000,Nothing like getting over your fear of big waves w some jet ski donuts #HurricaneDorianWho,9/1/2019,2949795230.00000000000,0,Cherry Bomb,nansotas,Twitter for iPhone
0,2167,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2167,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,883158,1170000000000000000.00000000000,"#Dorian2019 
We @CNN and @MSNBC Are working very hard on finding a way to pin the blame for this on?Çª https://t.co/elqaeouWv1",9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2175,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2175,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,887157,1170000000000000000.00000000000,?Ç£I was planning on getting me some sausage?Ç¥ ?á???é #Dorian2019 @almostjingo @DrDannielle @TXTrumpette89 @kbq225,9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2185,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2185,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,889778,1170000000000000000.00000000000,"#Dorian2019 

FBI Arrests Former Top Puerto Rico Officials In Government Corruption Scandal
https://t.co/JbNfn56kaM",9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2192,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2192,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,892909,1170000000000000000.00000000000,#Dorian2019 Democrats tell us that global warming is causing the oceans to rise while Hussein Obama buys a mansion?Çª https://t.co/V5qCnLK2MP,9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2286,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2286,0.30395733200,0.25152334800,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,930409,1170000000000000000.00000000000,@StLucieClerk @FloridaClerks @Martin_Clerk Hoping everyone makes smart choices! #HurricaneDorian,9/1/2019,841000000000000000.00000000000,0,Pasco Clerk,pascoclerk,Twitter for iPhone
0,2297,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2297,0.05780718300,0.06565556200,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,935874,1170000000000000000.00000000000,"TPA?¢ê??Å?¢ê??Å?¢ê??Å?á???½?á???¼SEA

Getting away from ?á???Ç #Dorian",9/1/2019,382757848.00000000000,0,Jayson Peterson,Jayson_Peterson,Twitter for Android
0,2313,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2313,0.03265991000,0.03798013600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,942984,1170000000000000000.00000000000,Prayers for the Bahamas ?á???Å?á????#HurricaneDorian,9/1/2019,974116525.00000000000,0,Dan Goines,DanGoines,Twitter for iPhone
0,2314,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2314,0.03265991000,0.05202936600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,943562,1170000000000000000.00000000000,And there?ÇÖs the thunder. #Dorian https://t.co/2lp47AnIKq,9/1/2019,36461103.00000000000,0,Abby Llorico KSDK,AbbyLlorico,Twitter for iPhone
0,2374,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2374,0.09286695400,0.08253966300,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,963384,1170000000000000000.00000000000,Prayers for the Bahamas?á???Å?á???? #Dorian2019,9/1/2019,34804684.00000000000,0,Mischa Tice,MiNiTice,Twitter for iPhone
0,2391,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2391,0.03546593300,0.04447883200,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,970699,1170000000000000000.00000000000,"When you are waiting on #HurricaDorian, you watch @blink182  &amp; @AVABandOfficial videos to pass the time?Çª https://t.co/lcDB25w7h3",9/1/2019,176274466.00000000000,0,Lizz Rodriguez,LizzRod72,Twitter for iPhone
0,2392,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2392,0.03546593300,0.04110674000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,970472,1170000000000000000.00000000000,5pm Advisory for #HurricaneDorian https://t.co/DkLCyNCbcV,9/1/2019,1090139174.00000000000,0,Avery Cotton,WFLAAvery,Twitter for iPhone
0,2486,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2486,0.10827700700,0.17013242700,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1001728,1170000000000000000.00000000000,Heartbreaking video showing the Destruction left by #Dorian. https://t.co/JiERStxDnR,9/1/2019,1030000000000000000.00000000000,0,Brennan Prill ?Üí??Ä,WxBrenn,Twitter for iPhone
0,2514,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2514,0.06263387800,0.07651310700,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1009766,1170000000000000000.00000000000,An early look at some of the devastation in the #Bahamas from #HurricaneDorian. This is video from #GrandMarsh.?Çª https://t.co/jhWg68AYgT,9/1/2019,455095674.00000000000,0,Emerald Morrow,EmeraldMorrow,Twitter for iPhone
0,2521,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2521,0.22180647200,0.31841885600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1010494,1170000000000000000.00000000000,An early look at devastation in the #Bahamas after #HurricaneDorian. This is video from #GrandMarsh. #Dorian?Çª https://t.co/PRXpPxHP73,9/1/2019,1090000000000000000.00000000000,0,Emerald Morrow WTSP,EmeraldWTSP,Twitter for iPhone
0,2531,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2531,0.22180647200,0.31841885600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1014988,1170000000000000000.00000000000,"Extreme devastation in the #Bahamas after #HurricaneDorian. (?á???Ñ via Latrae Rahming, former press aide for Bahamas?ÇÖ P?Çª https://t.co/Cvnvpe1Ahz",9/1/2019,1090000000000000000.00000000000,0,Emerald Morrow WTSP,EmeraldWTSP,Twitter for iPhone
0,2536,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2536,0.06263387800,0.07651310700,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1015750,1170000000000000000.00000000000,"Extreme devastation in the #Bahamas after #HurricaneDorian. (?á???Ñ via Latrae Rahming, former press aide for Bahamas?ÇÖ P?Çª https://t.co/0pcDLG2fCm",9/1/2019,455095674.00000000000,0,Emerald Morrow,EmeraldMorrow,Twitter for iPhone
0,2548,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2548,0.04918384800,0.04811366600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1019288,1170000000000000000.00000000000,Me seeing the reporters say this hurricane is about to make a smooth right and NOT hit Florida. #HurricaneDorian https://t.co/fZxPCb8lnv,9/1/2019,3042013574.00000000000,0,T?å,imtigga,Twitter for iPhone
0,2563,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2563,0.07945465300,0.19466773700,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1025375,1170000000000000000.00000000000,"HURRICANE WATCH: issued for parts of Eastern #Florida coast. #HurricaneDorian poses a threat to Georgia, the Caroli?Çª https://t.co/zsVDgofy31",9/1/2019,63532984.00000000000,0,Sarah Rosario,sarahbrosario,Twitter for iPhone
0,2606,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2606,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1036578,1170000000000000000.00000000000,@PaulFox13 #Dorian the beast.,9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2610,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2610,0.00000000000,0.00000000000,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1037645,1170000000000000000.00000000000,@realDonaldTrump @GovRonDeSantis #Dorian,9/1/2019,342289303.00000000000,0,Bob Marzulli ?¡É??Å?¡É??Å?¡É??Å,budswdrbobbillw,Twitter for iPhone
0,2621,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2621,0.08592400000,0.18207903100,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1038700,1170000000000000000.00000000000,#HurricaneDorian2019 has got to be THE slowest moving hurricane I've experienced in my whole life!,9/1/2019,749000000000000000.00000000000,0,fionalynn,fiona_chembot,Twitter for Android
0,2639,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2639,0.04918384800,0.04811366600,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1043936,1170000000000000000.00000000000,Floridians watching #HurricaneDorian slide into their DMS: https://t.co/Zfz9TnzxOd,9/1/2019,3042013574.00000000000,0,T?å,imtigga,Twitter for iPhone
0,2716,1014401.09745000000,1014.40109745000,1472,-75.70000000000,35.10000000000,-82.44269400000,27.99659450020,-139.07412316800,2716,0.04534350100,0.14812070800,United States,Tampa,27.99659450000,-82.44269400000,city bounding box centroid,1075830,1170000000000000000.00000000000,I guess Dasani is #HurricaneDorian2019 approved,9/1/2019,6284612.00000000000,0,?£û??ÅDiana Hechavarria?£û??Å,diana_h,Twitter for iPhone
0,1310,1014526.13372000000,1014.52613372000,1473,-75.70000000000,35.10000000000,-82.56033300030,28.07603749990,-138.24965691200,1310,0.05333128100,0.20790557300,United States,Citrus Park,28.07603750000,-82.56033300000,city bounding box centroid,473579,1170000000000000000.00000000000,"Seriously though, praying for weakening before any landfall! ?á???Å?á????

#dorian https://t.co/nta6dHj1xa",9/1/2019,29580004.00000000000,0,DeMOMcrat ?á???è,DeMOMcrat,Twitter for iPhone
0,2452,1014526.13372000000,1014.52613372000,1473,-75.70000000000,35.10000000000,-82.56033300030,28.07603749990,-138.24965691200,2452,0.10827700700,0.13802619000,United States,Citrus Park,28.07603750000,-82.56033300000,city bounding box centroid,988676,1170000000000000000.00000000000,Hard to watch... @weatherchannel @mikebettes @JenCarfagno @mikeseidel @StephanieAbrams #Dorian2019 #HurricaneDorian?Çª https://t.co/5DtO8axml2,9/1/2019,1325610950.00000000000,0,D Dougherty,Dl33tD,Twitter for Android
0,2481,1014526.13372000000,1014.52613372000,1473,-75.70000000000,35.10000000000,-82.56033300030,28.07603749990,-138.24965691200,2481,0.10827700700,0.13802619000,United States,Citrus Park,28.07603750000,-82.56033300000,city bounding box centroid,1000290,1170000000000000000.00000000000,@Heineken_US I'm in FL ...at this point it's Bring Your Own Bottled Water #HurricaneDorian,9/1/2019,1325610950.00000000000,0,D Dougherty,Dl33tD,Twitter for Android
0,587,1015739.38761000000,1015.73938761000,1475,-75.70000000000,35.10000000000,-82.75213880010,28.19846249960,-136.93535706900,587,0.22180647200,0.37426678800,United States,Holiday,28.19846250000,-82.75213880000,exact coordinates,904797,1170000000000000000.00000000000,"Lol ?á???ï?£î??Å?á???ï?£¿
Please be safe if you''re on the path of #DORIAN?á?????á???ô
#HurricaneDorian?á???ô?á???Å?á???Å @ Poolsidemicheles Cottage of Hope https://t.co/UOZVTRnaMT",9/1/2019,0.00000000000,67824962,Bombshell  ..mtursi,mtursi2000,
0,1815,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,1815,0.06263387800,0.07651310700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,764880,1170000000000000000.00000000000,"Esto NO pinta bien... 23 pies... eso cubre una casa de dos pisos! 

?á?????á?????á???? #Dorian",9/1/2019,474765264.00000000000,0,Guab?í David ?á?????á????,atabey_pr,Twitter for Android
0,2036,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2036,0.10827700700,0.17013242700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,833486,1170000000000000000.00000000000,#Dorian is a monster of a storm. This statement by the #NHC has my stomach in Knots. https://t.co/XLBBMUNj2n,9/1/2019,1030000000000000000.00000000000,0,Brennan Prill ?Üí??Ä,WxBrenn,Twitter for iPhone
0,2040,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2040,0.08592400000,0.35518621700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,834915,1170000000000000000.00000000000,"I feel like I''m prepared for #HurricaneDorian.  I have food, water, charcoal, candles, and alcohol....all the essen?Çª https://t.co/x8jO4CLaak",9/1/2019,952000000000000000.00000000000,0,VeganSportsChick,VeganSportsChic,Twitter for Android
0,2054,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2054,0.10827700700,0.17013242700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,839965,1170000000000000000.00000000000,"Satellite image of Category 5 #HurricaneDorian as the eye inches closer. 

 #Dorian2019 #Dorian https://t.co/Ft4ZXXd94q",9/1/2019,1030000000000000000.00000000000,0,Brennan Prill ?Üí??Ä,WxBrenn,Twitter for iPhone
0,2130,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2130,0.10827700700,0.17013242700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,869849,1170000000000000000.00000000000,Latest Energy Density ?Çö Lightning/Satellite loop of #Dorian. 3 part zoom. #FLwx https://t.co/qYeYN6wPCD,9/1/2019,1030000000000000000.00000000000,0,Brennan Prill ?Üí??Ä,WxBrenn,Twitter for iPhone
0,2270,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2270,0.10827700700,0.17013242700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,922481,1170000000000000000.00000000000,Storm Chaser is in #Dorian?ÇÖs eye! ?á???? https://t.co/pb2pbQ0wER,9/1/2019,1030000000000000000.00000000000,0,Brennan Prill ?Üí??Ä,WxBrenn,Twitter for iPhone
0,2275,1016419.11715000000,1016.41911715000,1477,-75.70000000000,35.10000000000,-82.50628399980,28.01701150020,-138.71499668000,2275,0.06263387800,0.07651310700,United States,Egypt Lake-Leto,28.01701150000,-82.50628400000,city bounding box centroid,926066,1170000000000000000.00000000000,"#ViejoLoco le aument?? 15 mph al #HuracanDorian 

Por aquello de ser diferente... ?á???é",9/1/2019,474765264.00000000000,0,Guab?í David ?á?????á????,atabey_pr,Twitter for Android
0,1361,1017564.61095000000,1017.56461095000,1479,-75.70000000000,35.10000000000,-80.03393400020,26.71392499980,-154.83635493500,1361,0.03850344500,0.05202936600,United States,The Breakers Palm Beach,26.71392500000,-80.03393400000,city bounding box centroid,536260,1170000000000000000.00000000000,Never made it to the Bahamas this weekend (thank you #HurricaneDorian) but thank God we live in paradise so we were?Çª https://t.co/OUmQbTyFA4,9/1/2019,430111736.00000000000,0,Airwrecka,OnAirwrecka,Twitter for iPhone
0,90,1018300.56888000000,1018.30056888000,1483,-75.70000000000,35.10000000000,-80.05168999970,26.71347000040,-154.74551488600,90,0.04178983500,0.06565556200,United States,West Palm Beach,26.71347000000,-80.05169000000,exact coordinates,758709,1170000000000000000.00000000000,Sunday Bruch with some of the @gojourneychurch staff. #hurricane #family @ Batch New Southern Kitchen: West Palm Be?Çª https://t.co/mQwRKSfa3O,9/1/2019,0.00000000000,14965538,Kevin Monahan,kevinmonahan,
0,2267,1018320.06846000000,1018.32006846000,1484,-75.70000000000,35.10000000000,-80.05191600020,26.71336500010,-154.74460228900,2267,0.18076726900,0.33655519500,United States,Nico's Pizza,26.71336500000,-80.05191600000,city bounding box centroid,919907,1170000000000000000.00000000000,"Hello #hurricanedorian. Please be very very gentle to us. By the way, we are fully open and running. Dont forget to?Çª https://t.co/pREsbLVUtt",9/1/2019,909000000000000000.00000000000,0,Nico's Pizza,nicospalmbeach,Twitter for Android
0,949,1018326.78993000000,1018.32678993000,1486,-75.70000000000,35.10000000000,-80.05162999960,26.71319000010,-154.74651069700,949,0.30395733200,0.19466773700,United States,West Palm Beach,26.71319000000,-80.05163000000,exact coordinates,461190,1170000000000000000.00000000000,Saturday Night Vibes for #labordayweekend  and #hurricanedorianparty at roccostacos West Palm Beach with family and?Çª https://t.co/BrxshjIc85,9/1/2019,0.00000000000,322090430,D33J-LB,D33J_LB,
0,2634,1018555.37159000000,1018.55537159000,1489,-75.70000000000,35.10000000000,-80.03321300020,26.70394300000,-154.86443148300,2634,0.12588928900,0.11956986700,United States,Palm Beach Municipal Beach,26.70394300000,-80.03321300000,city bounding box centroid,1042721,1170000000000000000.00000000000,?á???ä Surfers are loving the big waves #HurricaneDorian is bringing to shore in Palm Beach. ?Ç£We?ÇÖve got to find the silv?Çª https://t.co/89ZYtN4Fh1,9/1/2019,19272161.00000000000,0,Sarah J. Hollenbeck,SarahHollenbeck,Twitter for iPhone
0,2602,1018784.42144000000,1018.78442144000,1490,-75.70000000000,35.10000000000,-80.06499199980,26.71380599970,-154.67588285800,2602,0.04178983500,0.09590276200,United States,WPTV News Channel 5,26.71380600000,-80.06499200000,city bounding box centroid,1036142,1170000000000000000.00000000000,"A look at Hotel channel 5! This is where we?ÇÖll be sleeping during #HurricaneDorian2019 . Yes, my roommate is meteor?Çª https://t.co/3WwvFxK4Yx",9/1/2019,14790469.00000000000,0,Ann Sterling,AnnSterling,Twitter for iPhone
0,357,1019011.59686000000,1019.01159686000,1494,-75.70000000000,35.10000000000,-80.05720000020,26.70859999980,-154.72892896400,357,0.26910224600,0.23633691100,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,761367,1170000000000000000.00000000000,"#HurricaneDorian @ West Palm Beach, Florida https://t.co/eNivSQhKDy",9/1/2019,0.00000000000,29110229,Kellie Shapiro,Trixie416,
0,358,1019011.59686000000,1019.01159686000,1494,-75.70000000000,35.10000000000,-80.05720000020,26.70859999980,-154.72892896400,358,0.26910224600,0.23633691100,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,1025622,1170000000000000000.00000000000,"Our radar.  We?ÇÖre the blue pin. #HurricaneDorian moving due West.?á???? @ West Palm Beach, Florida https://t.co/ZdUa6s7RvL",9/1/2019,0.00000000000,29110229,Kellie Shapiro,Trixie416,
0,479,1019011.59686000000,1019.01159686000,1494,-75.70000000000,35.10000000000,-80.05720000020,26.70859999980,-154.72892896400,479,0.25265321700,0.17013242700,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,805276,1170000000000000000.00000000000,"In the irony of it all, there is beauty in this picture. #hurricanedorian2019 #category5 @ West Palm Beach, Florida https://t.co/UAtRZbL0Iu",9/1/2019,0.00000000000,42670670,sharon gadbois,sharongadbois,
0,501,1019011.59686000000,1019.01159686000,1494,-75.70000000000,35.10000000000,-80.05720000020,26.70859999980,-154.72892896400,501,0.05780718300,0.06565556200,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,711354,1170000000000000000.00000000000,"Somebody please tell me that?ÇÖs an error! #hurricanedorian @ West Palm Beach, Florida https://t.co/VCPsg00EEK",9/1/2019,0.00000000000,45737927,"Joby Slay, MBA",JobySlay,
0,1272,1019011.59686000000,1019.01159686000,1494,-75.70000000000,35.10000000000,-80.05720000020,26.70859999980,-154.72892896400,1272,0.30395733200,0.11956986700,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,826967,1170000000000000000.00000000000,"#hurricanedorian Category 5
Please get ready and take proper DOCUMENTATION 
of your homes!! 

If you have any hurri?Çª https://t.co/mUoh5TLymb",9/1/2019,0.00000000000,1935311305,Steven,ForHisSake,
0,1346,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1346,0.05780718300,0.06078011400,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,517657,1170000000000000000.00000000000,Juuuuust kidding... #HurricaneDorian2019,9/1/2019,72270875.00000000000,0,Gracie Ara??jo,graciearaujo23,Twitter for iPhone
0,1362,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1362,0.03850344500,0.05624491200,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,537479,1170000000000000000.00000000000,Imagine flying into a hurricane intentionally #Dorian,9/1/2019,22278416.00000000000,0,Jeremy,DSky3,Twitter for iPhone
0,1394,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1394,0.07945465300,0.14812070800,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,573893,1170000000000000000.00000000000,the Most Recent Track for Hurricane Dorian as of fhe Newest Update... #HurricaneDorian2019 @weatherchannel?Çª https://t.co/sNfm22e3q8,9/1/2019,16109012.00000000000,0,John Di Lemme,John_Di_Lemme,Twitter for Android
0,1395,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1395,0.00000000000,0.00000000000,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,573952,1170000000000000000.00000000000,If #HurricaneDorian2019 kills me tomorrow or Monday @LauraRutledge once said Hi to me inside terminal 3 at @FLLFlyer Ive never recovered. ?á???ù,9/1/2019,998000000000000000.00000000000,0,Shawn,SailfishShawn,Twitter for iPhone
0,1513,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1513,0.03265991000,0.05202936600,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,671241,1170000000000000000.00000000000,Look at this beast! #ohdorian,9/1/2019,307614707.00000000000,0,BEVS,SarcasticK9,Twitter for Android
0,1524,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1524,0.11679537400,0.23633691100,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,674783,1170000000000000000.00000000000,What?ÇÖs the possibility track of hurricane #Dorian? #spaghettimodels https://t.co/x2Fv9IR6SE,9/1/2019,69486341.00000000000,0,Ashlee,alange710,Twitter for iPhone
0,1553,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1553,0.04178983500,0.06565556200,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,681574,1170000000000000000.00000000000,"WEST PALM BEACH ~ Dorian has officially upgraded to a #Cat 5 
#Hurricane #Dorian2019 is now 240 miles East of WPB ~?Çª https://t.co/0wys1RpShu",9/1/2019,464759901.00000000000,0,"Larue''s Legacy Bulldog Rescue of Palm Beach, Fla",LaruesCrew,Twitter for iPhone
0,1615,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1615,0.03546593300,0.08253966300,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,698269,1170000000000000000.00000000000,Ready with our sandbags! ?á???è #HurricaneDorian,9/1/2019,1107061178.00000000000,0,Madeline Szwed,madelineszwed,Twitter for iPhone
0,1668,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1668,0.03006897400,0.07651310700,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,714315,1170000000000000000.00000000000,"Orando por mis hermanos caribe??os, especialmente por aquellos que residen en las #Bahamas #HurricaneDorian https://t.co/AaM8t3fwkA",9/1/2019,3247062662.00000000000,0,ElPotroRoberto.com,PotroRob,Twitter for iPhone
0,1675,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1675,0.03265991000,0.05202936600,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,716520,1170000000000000000.00000000000,Evacuations ordered.. shelters opening.. south Florida this is why you cant let your guard down. #Dorian2019,9/1/2019,307614707.00000000000,0,BEVS,SarcasticK9,Twitter for Android
0,1729,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1729,0.10030935700,0.14812070800,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,731768,1170000000000000000.00000000000,Amazing visuals! #HurricaneDorian,9/1/2019,20799630.00000000000,0,Enid Atwater,EnidAtwater,Twitter for iPhone
0,1734,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1734,0.10030935700,0.14812070800,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,733807,1170000000000000000.00000000000,Thank you! @insideFPL #HurricaneDorian,9/1/2019,20799630.00000000000,0,Enid Atwater,EnidAtwater,Twitter for iPhone
0,1737,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1737,0.06263387800,0.11956986700,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,734432,1170000000000000000.00000000000,"NEW: @pbcgov issues MANDATORY evacuations for people that live in zones A &amp; B. #HurricaneDorian 
#soflo #wx?Çª https://t.co/DVBFa0owUD",9/1/2019,38380338.00000000000,0,Jimmie Johnson Jr.,jimmiejohnson__,Twitter for iPhone
0,1739,1020221.27306000000,1020.22127306000,1503,-75.70000000000,35.10000000000,-80.12261949980,26.72189599960,-154.35851858700,1739,0.03850344500,0.05624491200,United States,West Palm Beach,26.72189600000,-80.12261950000,city bounding box centroid,736050,1170000000000000000.00000000000,Some video of #Dorian2019 #Bahamas,9/1/2019,22278416.00000000000,0,Jeremy,DSky3,Twitter for iPhone
